OBJECTID,HASTUS,DESCRIPTION,STREETNAME,NEAREST_CROSS_STREET,EASTING,NORTHING,LATITUDE,LONGITUDE,SUBURB,BUS_STOP_TYPE,TACTILE_GROUND_SURF_INDICAT_Y_N,BOARDING_POINT,ROAD_GRADIENT,CROSS_FALL,DATE_OF_LAST_AUDIT,geo_shape,geo_point_2d
18353,11274,Westcott St,Markham Street,Sanananda Street,504906,6941211.6,-27.653208,153.049738,Drewvale,4 - Regular,Y,Easy,Medium,Easy,2023-03-07T11:00:00+10:00,"{""coordinates"": [153.04974400822454, -27.653195448407676], ""type"": ""Point""}","-27.653195448407676, 153.04974400822454"
18354,11275,Westcott St,Trinity Way,Roundabout Way,504831.2,6941207.2,-27.653248,153.04898,Drewvale,4 - Regular,Y,Easy,Medium,Easy,2023-03-07T11:00:00+10:00,"{""coordinates"": [153.04898600809085, -27.653235448424237], ""type"": ""Point""}","-27.653235448424237, 153.04898600809085"
18355,11276,Lockyer Place,Macquarie Way,Macquarie Way,505215,6941124.3,-27.653995,153.052872,Drewvale,4 - Regular,Y,Easy,Easy,Easy,2023-03-07T11:00:00+10:00,"{""coordinates"": [153.05287800802287, -27.65398244840347], ""type"": ""Point""}","-27.65398244840347, 153.05287800802287"
18356,11277,Lockyer Place,Macquarie Way,Macquarie Way,505242.5,6941117.1,-27.65406,153.053151,Drewvale,2 - Intermediate,Y,Easy,Easy,Medium,2023-02-08T11:00:00+10:00,"{""coordinates"": [153.05315700785366, -27.654047448060158], ""type"": ""Point""}","-27.654047448060158, 153.05315700785366"
18357,11278,Buckley Drive,Macquarie Way,Roundabout Way,505610.1,6941085.6,-27.654343,153.056878,Drewvale,4 - Regular,Y,Easy,Hard,Easy,2023-03-07T11:00:00+10:00,"{""coordinates"": [153.05688400746467, -27.654330449116124], ""type"": ""Point""}","-27.654330449116124, 153.05688400746467"
18358,11279,Buckley Dr,Buckley Drive,Roundabout Way,505610,6941111.3,-27.654111,153.056877,Drewvale,2 - Intermediate,Y,Easy,Hard,Medium,2023-02-08T11:00:00+10:00,"{""coordinates"": [153.05688300743435, -27.654098449055663], ""type"": ""Point""}","-27.654098449055663, 153.05688300743435"
18359,11280,Aspen Street,Scrub Road,Roundabout Road,511626.2,6954668,-27.531685,153.117741,Carindale,2 - Intermediate,Y,Easy,Medium,Medium,2018-01-31T11:00:00+10:00,"{""coordinates"": [153.11774701620843, -27.531672453716737], ""type"": ""Point""}","-27.531672453716737, 153.11774701620843"
18360,11281,Macquarie Way,Wembley Road,Wembley Way,506735,6941303.1,-27.652374,153.068281,Drewvale,4 - Regular,N,Hard,Hard,Hard,,"{""coordinates"": [153.06828700688698, -27.652361450076086], ""type"": ""Point""}","-27.652361450076086, 153.06828700688698"
18361,11282,Kirra Place,Scrub Road,Kirra Place,511402.2,6954938.9,-27.529241,153.11547,Carindale,4 - Regular,Y,Easy,Easy,Medium,2017-08-02T12:00:00+10:00,"{""coordinates"": [153.11547601700232, -27.52922845329765], ""type"": ""Point""}","-27.52922845329765, 153.11547601700232"
18362,11283,Talavera,Winstanley Street,,511104.1,6957174,-27.509066,153.11243,Carindale,5 - District,N,Hard,Hard,Hard,,"{""coordinates"": [153.11243601937144, -27.509053453384293], ""type"": ""Point""}","-27.509053453384293, 153.11243601937144"
18363,11284,Edwards Park,Scrub Road,Roundabout Road,511123.9,6955321.5,-27.525789,153.112648,Carindale,4 - Regular,Y,Easy,Hard,Easy,2017-08-02T12:00:00+10:00,"{""coordinates"": [153.11265401759002, -27.525776453068552], ""type"": ""Point""}","-27.525776453068552, 153.11265401759002"
18364,11285,Edward Park (outbound),Scrub Road,Cribb Road,511145.1,6955321.1,-27.525793,153.112862,Carindale,4 - Regular,Y,Easy,Hard,Hard,2023-02-16T11:00:00+10:00,"{""coordinates"": [153.11286801725527, -27.525780453179053], ""type"": ""Point""}","-27.525780453179053, 153.11286801725527"
18365,11286,Talavera,Winstanley Street,,511113,6957162.2,-27.509172,153.11252,Carindale,5 - District,N,Hard,Hard,Hard,,"{""coordinates"": [153.1125260196903, -27.509159453376288], ""type"": ""Point""}","-27.509159453376288, 153.1125260196903"
18366,11287,Kirra Place,Scrub Road,Oakley Street,511388.2,6955006.4,-27.528632,153.115327,Carindale,4 - Regular,Y,Easy,Medium,Easy,2017-08-02T12:00:00+10:00,"{""coordinates"": [153.1153330171774, -27.528619453963], ""type"": ""Point""}","-27.528619453963, 153.1153330171774"
18367,11289,Aspen St terminus,Scrub Road,Roundabout Road,511625,6954669.2,-27.531674,153.117728,Carindale,5 - District,N,Hard,Hard,Hard,,"{""coordinates"": [153.11773401641827, -27.531661454297886], ""type"": ""Point""}","-27.531661454297886, 153.11773401641827"
18368,11290,Boundary/ Archerfield,Boundary Road,Archerfield Road,495800.4,6949603.6,-27.577449,152.957452,Darra,4 - Regular,N,Hard,Hard,Hard,,"{""coordinates"": [152.95745802777927, -27.57743643828028], ""type"": ""Point""}","-27.57743643828028, 152.95745802777927"
18369,11292,Blunder Rd Inala,Blunder Road,Rosella Road,498790,6947185.2,-27.599288,152.987739,Durack,4 - Regular,Y,Easy,Easy,Easy,2022-11-24T11:00:00+10:00,"{""coordinates"": [152.98774502167964, -27.59927544138428], ""type"": ""Point""}","-27.59927544138428, 152.98774502167964"
18370,11294,Doolandella North,Blunder Road,Wallaroo Road,498803.8,6946334.7,-27.606966,152.987877,Doolandella,4 - Regular,Y,Easy,Easy,Easy,2023-03-20T11:00:00+10:00,"{""coordinates"": [152.98788302122065, -27.60695344165826], ""type"": ""Point""}","-27.60695344165826, 152.98788302122065"
18371,11295,Crossacres near Blunder,Blunder Road,Blunder Street,498580.6,6945668.9,-27.612977,152.985615,Doolandella,4 - Regular,N,Hard,Hard,Hard,,"{""coordinates"": [152.9856210207255, -27.612964441576317], ""type"": ""Point""}","-27.612964441576317, 152.9856210207255"
18372,11297,Liberty Dve,Handford Road,Taigum Primary School Road,503970.4,6974977,-27.348379,153.040143,Taigum,2 - Intermediate,Y,Easy,Easy,Medium,2023-05-31T12:00:00+10:00,"{""coordinates"": [153.04014904786146, -27.348366444482664], ""type"": ""Point""}","-27.348366444482664, 153.04014904786146"
18373,11298,Hillbrook,Joseph Banks Avenue,Hillbrook Avenue,497674.2,6945820.2,-27.611609,152.976429,Forest Lake,4 - Regular,Y,Easy,Easy,Medium,2023-03-20T11:00:00+10:00,"{""coordinates"": [152.97643502146494, -27.611596440760586], ""type"": ""Point""}","-27.611596440760586, 152.97643502146494"
18374,11299,Hillbrook,Joseph Banks Avenue,Hillbrook Avenue,497728.9,6945821.5,-27.611598,152.976983,Forest Lake,3 - Regular with seat,Y,Easy,Easy,Easy,2018-11-23T11:00:00+10:00,"{""coordinates"": [152.97698902136378, -27.61158544043952], ""type"": ""Point""}","-27.61158544043952, 152.97698902136378"
18375,11309,TRAMWAY / MCGINN,Tramway Street,Arbor Street,493705.8,6968587.2,-27.406058,152.93633,Ferny Grove,1 - Premium,N,Hard,Easy,Easy,,"{""coordinates"": [152.93633605195245, -27.406045434548847], ""type"": ""Point""}","-27.406045434548847, 152.93633605195245"
18376,11323,Liberty Dve,Handford Road,Taigum Primary School Road,503986.5,6974962.8,-27.348507,153.040305,Taigum,2 - Intermediate,Y,Easy,Easy,Medium,2023-05-31T12:00:00+10:00,"{""coordinates"": [153.04031104829124, -27.34849444493582], ""type"": ""Point""}","-27.34849444493582, 153.04031104829124"
18377,11324,Grovelly Station,Dawson Parade,Blaker Road,496238.3,6968698.4,-27.405063,152.961948,Keperra,4 - Regular,N,Hard,Easy,Easy,,"{""coordinates"": [152.96195404914474, -27.40505043777041], ""type"": ""Point""}","-27.40505043777041, 152.96195404914474"
18378,11325,DAWSON / LINK,Dawson Parade,Fergus Street,496278.6,6968331.5,-27.408376,152.962355,Keperra,4 - Regular,Y,Easy,Easy,Medium,2023-03-21T11:00:00+10:00,"{""coordinates"": [152.96236104890042, -27.408363437493982], ""type"": ""Point""}","-27.408363437493982, 152.96236104890042"
18379,11328,Toombul Interchange,Sandgate Road,Toombul Interchange,505942.9,6968343.1,-27.408263,153.060118,Nundah,Interchange,N,Hard,Hard,Hard,,"{""coordinates"": [153.06012403804823, -27.40825044693003], ""type"": ""Point""}","-27.40825044693003, 153.06012403804823"
18380,11329,Shorncliffe Railway Station,Curlew Street,Kate Street,507969.6,6977348.1,-27.326955,153.080561,Shorncliffe,4 - Regular,N,Hard,Hard,Hard,,"{""coordinates"": [153.0805670459695, -27.326942448504628], ""type"": ""Point""}","-27.326942448504628, 153.0805670459695"
18381,11330,ADAMS / FINNIE,Blackwood Road,Finnie Street,506269.5,6977154.3,-27.328713,153.063376,Deagon,4 - Regular,Y,Easy,Easy,Easy,2022-10-20T12:00:00+10:00,"{""coordinates"": [153.06338204759135, -27.328700447324945], ""type"": ""Point""}","-27.328700447324945, 153.06338204759135"
18382,11333,St Flannans Beams Road,Beams Road,Handford Road,503830.4,6974781.4,-27.350145,153.038727,Zillmere,2 - Intermediate,Y,Easy,Easy,Hard,2018-01-09T11:00:00+10:00,"{""coordinates"": [153.03873304824359, -27.35013244498252], ""type"": ""Point""}","-27.35013244498252, 153.03873304824359"
18383,11334,Caravan Park - 49,Beams Road,Colonial Mobile Village Road,504026.1,6974765.8,-27.350285,153.040707,Taigum,2 - Intermediate,Y,Easy,Medium,Medium,2017-06-20T12:00:00+10:00,"{""coordinates"": [153.04071304761823, -27.350272444892486], ""type"": ""Point""}","-27.350272444892486, 153.04071304761823"
18384,11335,St Flannans Beams Road,Beams Road,Handford Road,503879.9,6974790.3,-27.350064,153.039228,Taigum,2 - Intermediate,Y,Easy,Medium,Easy,2022-12-09T11:00:00+10:00,"{""coordinates"": [153.0392340476092, -27.35005144464626], ""type"": ""Point""}","-27.35005144464626, 153.0392340476092"
18385,11340,ADAMS / ALBURY,Albury Street,Albury Street,506255.4,6977190.3,-27.328388,153.063234,Deagon,4 - Regular,N,Hard,Hard,Hard,,"{""coordinates"": [153.06324004791276, -27.328375446983745], ""type"": ""Point""}","-27.328375446983745, 153.06324004791276"
18386,11342,Waterstone OB,Illaweena Street,Waterbrooke Street,505194.4,6942734.1,-27.639462,153.052656,Calamvale,4 - Regular,Y,Easy,Easy,Easy,2023-03-07T11:00:00+10:00,"{""coordinates"": [153.052662010157, -27.63944944872594], ""type"": ""Point""}","-27.63944944872594, 153.052662010157"
18387,11343,Stretton Gardens,Illaweena Street,School Setdown Street,505489,6942661.2,-27.640119,153.055643,Drewvale,2 - Intermediate,Y,Easy,Easy,Easy,2023-03-07T11:00:00+10:00,"{""coordinates"": [153.05564900929065, -27.640106448435088], ""type"": ""Point""}","-27.640106448435088, 153.05564900929065"
18388,11351,Veolia stop Caladium St @ Matthews Way,Matthews Way,Matthews Street,514541.2,6959342.3,-27.489458,153.147205,Wakerley,3 - Regular with seat,Y,Easy,Medium,Easy,2023-04-04T12:00:00+10:00,"{""coordinates"": [153.14721101892712, -27.489445456829074], ""type"": ""Point""}","-27.489445456829074, 153.14721101892712"
